case_name,mesh,element_type,kernel,nodes,elements,dofs,nnz,algorithm,threads,effective_threads,thread_region,cpu_model,physical_cores,logical_cores,run_count,preprocess_ms,assembly_ms,total_ms,assembly_mean_ms,assembly_min_ms,assembly_max_ms,assembly_std_ms,total_mean_ms,total_min_ms,total_max_ms,total_std_ms,speedup,efficiency,preprocess_share,rel_l2,max_abs,extra_memory_bytes,peak_rss_mb,colors,prepare_allocate_ms,prepare_coloring_ms,prepare_owner_partition_ms,assembly_zero_ms,assembly_generate_ms,assembly_numeric_ms,assembly_merge_ms,assembly_sort_ms,assembly_reduce_ms,status,skip_reason,diagnostics,platform,omp_proc_bind,omp_places,omp_dynamic
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,12,12,"physical_core_region","Apple M4 Max",14,14,3,221.194625,151.634764,372.829389,151.634764,127.265375,166.280042,17.34848334,372.829389,348.46,387.474667,17.34848334,3.583941052,0.2986617544,0.5932864509,1.955083744e-17,0.0048828125,2640211200,6520.40625,0,221.194625,0,0,25.45666667,0,96.80530533,0,0,29.372792,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,12,12,"physical_core_region","Apple M4 Max",14,14,3,558.179917,129.4936947,687.6736117,129.4936947,116.900167,149.09675,14.0476593,687.6736117,675.080084,707.276667,14.0476593,4.196729864,0.3497274887,0.8116930874,0,0,1924445952,7466.65625,0,0,0,558.179917,0,0,129.4936947,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,12,12,"physical_core_region","Apple M4 Max",14,14,3,225.833625,172.610292,398.443917,172.610292,169.72925,174.594417,2.084995214,398.443917,395.562875,400.428042,2.084995214,3.148422086,0.2623685072,0.5667889893,1.228013142e-16,0.0048828125,8909472,7466.65625,50,0,225.833625,0,0,0,172.610292,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,13,13,"physical_core_region","Apple M4 Max",14,14,3,0.000166,161.3608473,161.3608473,161.3608473,153.18775,169.107375,6.506155357,161.3608473,153.18775,169.107375,6.506155357,3.367917711,0.2590705932,1.028750175e-06,1.423895638e-16,0.005859375,0,7466.65625,0,0,0,0,0,0,161.3608473,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,13,13,"physical_core_region","Apple M4 Max",14,14,3,151.204,143.3634023,294.5674023,143.3634023,135.758958,155.068958,8.399736529,294.5674023,286.962958,306.272958,8.399736529,3.790716786,0.2915935989,0.5133086648,1.128365689e-16,0.005859375,2860228800,7466.65625,0,151.204,0,0,16.44037467,0,109.3029303,0,0,17.62009733,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,13,13,"physical_core_region","Apple M4 Max",14,14,3,730.088083,140.9810137,871.0690967,140.9810137,133.645583,148.388333,6.018917144,871.0690967,863.733666,878.476416,6.018917144,3.854774778,0.2965211368,0.8381517446,0,0,1924445952,7466.65625,0,0,0,730.088083,0,0,140.9810137,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,13,13,"physical_core_region","Apple M4 Max",14,14,3,224.211292,163.4605557,387.6718477,163.4605557,162.496208,164.104292,0.6945392996,387.6718477,386.7075,388.315584,0.6945392996,3.324655624,0.2557427403,0.5783532989,1.228013142e-16,0.0048828125,8909472,7466.65625,50,0,224.211292,0,0,0,163.4605557,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,14,14,"physical_core_region","Apple M4 Max",14,14,3,0,144.862042,144.862042,144.862042,133.936542,158.625125,10.27684908,144.862042,133.936542,158.625125,10.27684908,3.751500726,0.2679643375,0,1.471925752e-16,0.0068359375,0,7466.65625,0,0,0,0,0,0,144.862042,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,14,14,"physical_core_region","Apple M4 Max",14,14,3,168.804875,121.9282363,290.7331113,121.9282363,119.98125,124.528167,1.912827885,290.7331113,288.786125,293.333042,1.912827885,4.457130456,0.3183664612,0.5806179909,1.156296498e-16,0.005859375,3080246400,7466.65625,0,168.804875,0,0,12.58445833,0,91.31409767,0,0,18.02968033,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,14,14,"physical_core_region","Apple M4 Max",14,14,3,880.785875,137.395958,1018.181833,137.395958,130.77175,141.936208,4.790159449,1018.181833,1011.557625,1022.722083,4.790159449,3.955356938,0.2825254955,0.8650575432,0,0,1924445952,7466.65625,0,0,0,880.785875,0,0,137.395958,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,14,14,"physical_core_region","Apple M4 Max",14,14,3,235.431458,167.0143057,402.4457637,167.0143057,157.328,183.7235,11.86511214,402.4457637,392.759458,419.154958,11.86511214,3.253913211,0.2324223722,0.5850017052,1.228013142e-16,0.0048828125,8909472,7466.65625,50,0,235.431458,0,0,0,167.0143057,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,15,15,"oversubscription_region","Apple M4 Max",14,14,3,0,144.8824583,144.8824583,144.8824583,137.729917,151.717541,5.71483399,144.8824583,137.729917,151.717541,5.71483399,3.750972077,0.2500648051,0,1.499885228e-16,0.0068359375,0,7466.65625,0,0,0,0,0,0,144.8824583,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,15,15,"oversubscription_region","Apple M4 Max",14,14,3,247.151333,143.2869717,390.4383047,143.2869717,140.373541,146.722833,2.618279025,390.4383047,387.524874,393.874166,2.618279025,3.792738791,0.2528492527,0.6330099533,1.179939966e-16,0.005859375,3300264000,7466.65625,0,247.151333,0,0,18.37663867,0,104.4198333,0,0,20.49049967,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,15,15,"oversubscription_region","Apple M4 Max",14,14,3,1089.627459,150.313667,1239.941126,150.313667,136.972917,170.54525,14.54620387,1239.941126,1226.600376,1260.172709,14.54620387,3.615440076,0.2410293384,0.8787735451,0,0,1924445952,7466.65625,0,0,0,1089.627459,0,0,150.313667,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,15,15,"oversubscription_region","Apple M4 Max",14,14,3,266.266959,168.9321947,435.1991537,168.9321947,150.796833,198.000209,20.76345904,435.1991537,417.063792,464.267168,20.76345904,3.2169715,0.2144647667,0.6118278419,1.228013142e-16,0.0048828125,8909472,7466.65625,50,0,266.266959,0,0,0,168.9321947,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,16,16,"oversubscription_region","Apple M4 Max",14,14,3,0.00025,173.4424167,173.4424167,173.4424167,162.862583,194.215917,14.68992894,173.4424167,162.862583,194.215917,14.68992894,3.133316902,0.1958323064,1.44140058e-06,1.4006082e-16,0.005859375,0,7466.65625,0,0,0,0,0,0,173.4424167,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,16,16,"oversubscription_region","Apple M4 Max",14,14,3,274.4835,149.2446807,423.7281807,149.2446807,127.837042,181.031167,22.92297382,423.7281807,402.320542,455.514667,22.92297382,3.641336182,0.2275835114,0.6477820275,1.194917402e-16,0.0048828125,3520281600,7466.65625,0,274.4835,0,0,22.89313867,0,106.6425977,0,0,19.70894433,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,16,16,"oversubscription_region","Apple M4 Max",14,14,3,962.661334,125.5800417,1088.241376,125.5800417,123.379916,128.433625,2.114276686,1088.241376,1086.04125,1091.094959,2.114276686,4.327519313,0.2704699571,0.8846027688,0,0,1924445952,7466.65625,0,0,0,962.661334,0,0,125.5800417,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,16,16,"oversubscription_region","Apple M4 Max",14,14,3,231.442958,143.0283473,374.4713053,143.0283473,142.972708,143.10875,0.0582338587,374.4713053,374.415666,374.551708,0.0582338587,3.799596834,0.2374748021,0.6180525843,1.228013142e-16,0.0048828125,8909472,7466.65625,50,0,231.442958,0,0,0,143.0283473,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,17,17,"oversubscription_region","Apple M4 Max",14,14,3,0,116.2456113,116.2456113,116.2456113,115.437667,117.151208,0.7029498196,116.2456113,115.437667,117.151208,0.7029498196,4.67501568,0.2750009223,0,1.498062504e-16,0.005859375,0,7466.65625,0,0,0,0,0,0,116.2456113,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,17,17,"oversubscription_region","Apple M4 Max",14,14,3,187.1825,131.581625,318.764125,131.581625,123.757416,144.541542,9.229539385,318.764125,310.939916,331.724042,9.229539385,4.130136375,0.2429491985,0.5872131941,1.261469697e-16,0.005859375,3740299200,7466.65625,0,187.1825,0,0,26.00006933,0,86.34898633,0,0,19.23256933,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,17,17,"oversubscription_region","Apple M4 Max",14,14,3,498.695083,132.196486,630.891569,132.196486,130.426125,134.262333,1.580001463,630.891569,629.121208,632.957416,1.580001463,4.110926637,0.241819214,0.7904608454,0,0,1924445952,7466.65625,0,0,0,498.695083,0,0,132.196486,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,17,17,"oversubscription_region","Apple M4 Max",14,14,3,230.802958,163.0865553,393.8895133,163.0865553,156.112583,173.492125,7.498622772,393.8895133,386.915541,404.295083,7.498622772,3.332279933,0.1960164666,0.5859586259,1.228013142e-16,0.0048828125,8909472,7466.65625,50,0,230.802958,0,0,0,163.0865553,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,18,18,"oversubscription_region","Apple M4 Max",14,14,3,0,116.266875,116.266875,116.266875,114.847834,118.893166,1.85907991,116.266875,114.847834,118.893166,1.85907991,4.674160681,0.2596755934,0,1.424844944e-16,0.005859375,0,7466.65625,0,0,0,0,0,0,116.266875,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,18,18,"oversubscription_region","Apple M4 Max",14,14,3,194.21375,130.7809723,324.9947223,130.7809723,121.888792,142.859708,8.852887689,324.9947223,316.102542,337.073458,8.852887689,4.155421435,0.2308567464,0.5975904735,1.241182181e-16,0.0048828125,3960316800,7466.65625,0,194.21375,0,0,16.93555567,0,92.27990267,0,0,21.565514,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,18,18,"oversubscription_region","Apple M4 Max",14,14,3,495.9615,148.726278,644.687778,148.726278,140.245292,155.450875,6.330672178,644.687778,636.206792,651.412375,6.330672178,3.654028481,0.2030015823,0.7693049518,0,0,1924445952,7466.65625,0,0,0,495.9615,0,0,148.726278,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,18,18,"oversubscription_region","Apple M4 Max",14,14,3,210.310834,137.0587777,347.3696117,137.0587777,135.121417,140.709291,2.582925087,347.3696117,345.432251,351.020125,2.582925087,3.96508757,0.2202826428,0.6054382045,1.228013142e-16,0.0048828125,8909472,7466.65625,50,0,210.310834,0,0,0,137.0587777,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,19,19,"oversubscription_region","Apple M4 Max",14,14,3,0,133.035153,133.035153,133.035153,127.905875,139.033334,4.584126981,133.035153,127.905875,139.033334,4.584126981,4.085010942,0.2150005759,0,1.483672768e-16,0.005859375,0,7466.65625,0,0,0,0,0,0,133.035153,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,19,19,"oversubscription_region","Apple M4 Max",14,14,3,302.269916,132.4008473,434.6707633,132.4008473,119.615542,157.2835,17.59693391,434.6707633,421.885458,459.553416,17.59693391,4.104581403,0.2160306001,0.6953996944,1.298761896e-16,0.005859375,4180334400,7466.65625,0,302.269916,0,0,27.67701367,0,84.47398633,0,0,20.24984733,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,19,19,"oversubscription_region","Apple M4 Max",14,14,3,921.479125,147.1649727,1068.644098,147.1649727,139.170959,155.834459,6.819592146,1068.644098,1060.650084,1077.313584,6.819592146,3.692794867,0.1943576246,0.8622881341,0,0,1924445952,8113.96875,0,0,0,921.479125,0,0,147.1649727,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,19,19,"oversubscription_region","Apple M4 Max",14,14,3,277.38275,158.3570417,435.7397917,158.3570417,152.03075,167.840042,6.82920374,435.7397917,429.4135,445.222792,6.82920374,3.431802274,0.1806211723,0.6365788833,1.228013142e-16,0.0048828125,8909472,8113.96875,50,0,277.38275,0,0,0,158.3570417,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,20,20,"oversubscription_region","Apple M4 Max",14,14,3,0.000125,129.703764,129.703764,129.703764,119.209833,142.707042,9.755419843,129.703764,119.209833,142.707042,9.755419843,4.189932805,0.2094966402,9.637345605e-07,1.497557561e-16,0.0068359375,0,8113.96875,0,0,0,0,0,0,129.703764,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,20,20,"oversubscription_region","Apple M4 Max",14,14,3,227.947625,132.7804163,360.7280413,132.7804163,124.486625,137.476791,5.881732068,360.7280413,352.43425,365.424416,5.881732068,4.092847957,0.2046423978,0.6319099124,1.297256416e-16,0.005859375,4400352000,8113.96875,0,227.947625,0,0,23.29537467,0,86.41583333,0,0,23.06920833,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,20,20,"oversubscription_region","Apple M4 Max",14,14,3,431.415875,147.3370137,578.7528887,147.3370137,133.573791,158.964125,10.47503362,578.7528887,564.989666,590.38,10.47503362,3.688482901,0.1844241451,0.7454232773,0,0,1924445952,8113.96875,0,0,0,431.415875,0,0,147.3370137,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,20,20,"oversubscription_region","Apple M4 Max",14,14,3,239.962,146.990722,386.952722,146.990722,133.368166,172.193667,17.84066402,386.952722,373.330166,412.155667,17.84066402,3.697172504,0.1848586252,0.6201326063,1.228013142e-16,0.0048828125,8909472,8113.96875,50,0,239.962,0,0,0,146.990722,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,21,21,"oversubscription_region","Apple M4 Max",14,14,3,0,130.0999167,130.0999167,130.0999167,122.455042,141.575416,8.262462889,130.0999167,122.455042,141.575416,8.262462889,4.17717451,0.1989130719,0,1.486338702e-16,0.0068359375,0,8113.96875,0,0,0,0,0,0,130.0999167,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,21,21,"oversubscription_region","Apple M4 Max",14,14,3,346.161459,146.1743473,492.3358063,146.1743473,130.012084,174.554958,20.13260895,492.3358063,476.173543,520.716417,20.13260895,3.717820983,0.1770390944,0.7031003119,1.31761096e-16,0.005859375,4620369600,8113.96875,0,346.161459,0,0,35.04816667,0,88.02395833,0,0,23.10222233,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,21,21,"oversubscription_region","Apple M4 Max",14,14,3,443.345792,170.3671667,613.7129587,170.3671667,154.667042,179.459125,11.14787698,613.7129587,598.012834,622.804917,11.14787698,3.189875528,0.1518988347,0.7223992678,0,0,1924445952,8113.96875,0,0,0,443.345792,0,0,170.3671667,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,21,21,"oversubscription_region","Apple M4 Max",14,14,3,217.021458,169.7122643,386.7337223,169.7122643,159.989542,183.141792,9.808566812,386.7337223,377.011,400.16325,9.808566812,3.202184932,0.1524849968,0.5611650742,1.228013142e-16,0.0048828125,8909472,8113.96875,50,0,217.021458,0,0,0,169.7122643,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,22,22,"oversubscription_region","Apple M4 Max",14,14,3,0,168.7793753,168.7793753,168.7793753,153.285209,191.975834,16.70798404,168.7793753,153.285209,191.975834,16.70798404,3.21988427,0.1463583759,0,1.465206505e-16,0.005859375,0,8113.96875,0,0,0,0,0,0,168.7793753,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,22,22,"oversubscription_region","Apple M4 Max",14,14,3,491.180875,344.5585693,835.7394443,344.5585693,172.250333,617.683292,195.3212792,835.7394443,663.431208,1108.864167,195.3212792,1.57723564,0.0716925291,0.5877201062,1.334695628e-16,0.0048828125,4840387200,8113.96875,0,491.180875,0,0,147.2419307,0,131.4023613,0,0,65.91427733,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,22,22,"oversubscription_region","Apple M4 Max",14,14,3,670.165584,129.219958,799.385542,129.219958,126.800083,131.996375,2.13630589,799.385542,796.965667,802.161959,2.13630589,4.205620123,0.191164551,0.8383508943,0,0,1924445952,8113.96875,0,0,0,670.165584,0,0,129.219958,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,22,22,"oversubscription_region","Apple M4 Max",14,14,3,216.224083,144.9885973,361.2126803,144.9885973,138.68575,154.805292,7.034214047,361.2126803,354.909833,371.029375,7.034214047,3.748226175,0.1703739171,0.5986060146,1.228013142e-16,0.0048828125,8909472,8113.96875,50,0,216.224083,0,0,0,144.9885973,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,23,23,"oversubscription_region","Apple M4 Max",14,14,3,8.3e-05,120.6071253,120.6071253,120.6071253,116.209917,128.108875,5.330724343,120.6071253,116.209917,128.108875,5.330724343,4.505953145,0.1959110063,6.881848794e-07,1.446958589e-16,0.0068359375,0,8113.96875,0,0,0,0,0,0,120.6071253,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_private_csr,23,23,"oversubscription_region","Apple M4 Max",14,14,3,436.7455,144.4358053,581.1813053,144.4358053,129.859291,165.33475,15.15710816,581.1813053,566.604791,602.08025,15.15710816,3.762571576,0.1635900685,0.7514789206,1.345999853e-16,0.0048828125,5060404800,8113.96875,0,436.7455,0,0,31.82030567,0,86.49526367,0,0,26.120236,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_row_owner,23,23,"oversubscription_region","Apple M4 Max",14,14,3,509.684292,127.2519023,636.9361943,127.2519023,124.724041,131.913958,3.300486399,636.9361943,634.408333,641.59825,3.300486399,4.270663508,0.1856810221,0.8002124805,0,0,1924445952,8113.96875,0,0,0,509.684292,0,0,127.2519023,0,0,0,PASS,"","Owner-computes by CSR row block; no atomics, but elements may be recomputed by multiple owners","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_graph_coloring,23,23,"oversubscription_region","Apple M4 Max",14,14,3,214.480792,147.4385553,361.9193473,147.4385553,141.046042,158.303333,7.72245144,361.9193473,355.526834,372.784125,7.72245144,3.685942625,0.160258375,0.59262041,1.228013142e-16,0.0048828125,8909472,8113.96875,50,0,214.480792,0,0,0,147.4385553,0,0,0,PASS,"","Greedy first-fit element coloring, colors=50","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
"3d-WindTurbineHub","3d-WindTurbineHub",Tet4,physics_tet4,228384,1113684,685152,27502200,cpu_atomic,24,24,"oversubscription_region","Apple M4 Max",14,14,3,0,124.394389,124.394389,124.394389,123.60125,125.545667,0.8332214691,124.394389,123.60125,125.545667,0.8332214691,4.36876663,0.1820319429,0,1.304128229e-16,0.005859375,0,8113.96875,0,0,0,0,0,0,124.394389,0,0,0,PASS,"","","macOS;arm64;Clang 21.0.0 (clang-2100.0.123.102);OpenMP 202011","","",""
